Timestamp,CO2Value,QUANTUM,Temperature,Relative Humidity,Dew Point,Soil Temperature,Volumetric Water Content,Electrical Conductivity
2024-02-16 05:11:58,451,0.0,20.42,74.05,15.64,19.52,14.24,61
2024-02-16 05:12:30,451,0,20.44,73.93,15.64,19.52,14.24,61
2024-02-16 05:13:02,451,0.0297,20.47,73.76,15.63,19.52,14.24,61
2024-02-16 05:13:35,450,0.025,20.51,73.62,15.65,19.49,14.24,61
2024-02-16 05:14:07,450,0.0153,20.55,73.5,15.65,19.49,14.24,61
2024-02-16 05:14:39,449,0.0966,20.58,73.43,15.67,19.49,14.24,61
2024-02-16 05:15:12,450,0.0008,20.6,73.25,15.65,19.49,14.24,61
2024-02-16 05:15:44,450,0,20.64,73.14,15.67,19.49,14.24,61
2024-02-16 05:16:17,449,0,20.68,73.02,15.67,19.49,14.24,61
2024-02-16 05:16:49,449,0.0623,20.7,72.91,15.67,19.49,14.24,61
2024-02-16 05:17:21,448,0,20.73,72.77,15.67,19.49,14.24,61
2024-02-16 05:17:54,448,0.0007,20.75,72.66,15.67,19.49,14.24,61
2024-02-16 05:18:26,448,0,20.78,72.52,15.67,19.47,14.24,61
2024-02-16 05:18:58,449,0,20.8,72.4,15.66,19.47,14.24,61
2024-02-16 05:19:31,448,0,20.83,72.26,15.65,19.47,14.24,61
2024-02-16 05:20:03,447,0.0923,20.86,72.15,15.66,19.47,14.24,61
2024-02-16 05:20:35,447,0,20.88,72.03,15.66,19.47,14.24,61
2024-02-16 05:21:08,447,0,20.89,72.02,15.66,19.47,14.18,61
2024-02-16 05:21:40,448,0.0522,20.92,71.96,15.68,19.49,14.24,61
2024-02-16 05:22:12,448,0.0,20.93,71.87,15.67,19.47,14.24,61
2024-02-16 05:22:45,448,0.0008,20.95,71.78,15.67,19.47,14.24,61
2024-02-16 05:23:17,448,0.0263,20.98,71.7,15.68,19.47,14.24,61
2024-02-16 05:23:50,448,0,20.99,71.61,15.67,19.47,14.18,61
2024-02-16 05:24:22,448,0,21.01,71.5,15.66,19.47,14.24,61
2024-02-16 05:24:54,450,0,21.02,71.45,15.66,19.47,14.24,61
2024-02-16 05:25:27,449,0,21.04,71.38,15.67,19.47,14.24,61
2024-02-16 05:25:59,448,0,21.05,71.33,15.67,19.49,14.24,61
2024-02-16 05:26:31,448,0,21.06,71.28,15.67,19.49,14.24,61
2024-02-16 05:27:04,448,0,21.07,71.22,15.67,19.49,14.24,61
2024-02-16 05:27:36,447,0.0977,21.09,71.2,15.68,19.49,14.24,61
2024-02-16 05:28:08,448,0,21.12,71.16,15.69,19.49,14.24,61
2024-02-16 05:28:41,449,0.0051,21.12,71.08,15.67,19.49,14.24,61
2024-02-16 05:29:13,450,0,21.13,71.0,15.67,19.49,14.24,61
2024-02-16 05:29:45,451,0,21.14,70.96,15.67,19.49,14.24,61
2024-02-16 05:30:18,450,0.1406,21.15,70.87,15.66,19.49,14.24,61
2024-02-16 05:30:50,450,0,21.14,71.0,15.68,19.52,14.24,61
2024-02-16 05:31:23,450,0.0254,21.12,71.42,15.75,19.52,14.24,61
2024-02-16 05:31:55,451,0,21.09,71.66,15.78,19.52,14.24,61
2024-02-16 05:32:27,451,0,21.06,72.26,15.88,19.52,14.24,61
2024-02-16 05:33:00,451,0.0024,21.02,72.73,15.94,19.52,14.24,61
2024-02-16 05:33:32,453,0,20.97,73.02,15.95,19.52,14.24,61
2024-02-16 05:34:04,454,0,20.92,73.54,16.02,19.55,14.24,61
2024-02-16 05:34:37,457,0,20.87,73.84,16.03,19.55,14.24,61
2024-02-16 05:35:09,460,0,20.82,74.09,16.04,19.55,14.24,61
2024-02-16 05:35:41,461,0,20.73,73.69,15.89,19.55,14.18,61
2024-02-16 05:36:14,461,0,20.67,73.08,15.68,19.52,14.24,61
2024-02-16 05:36:46,460,0.0776,20.62,72.91,15.6,19.52,14.24,61
2024-02-16 05:37:19,459,0.0493,20.58,72.88,15.55,19.52,14.18,61
2024-02-16 05:37:51,458,0,20.56,72.88,15.53,19.52,14.24,61
2024-02-16 05:38:23,456,0,20.56,72.88,15.53,19.52,14.18,61
2024-02-16 05:38:56,455,0.1762,20.56,72.79,15.51,19.52,14.18,61
2024-02-16 05:39:28,453,0,20.58,72.77,15.53,19.49,14.24,61
2024-02-16 05:40:00,452,0.0893,20.59,72.71,15.52,19.49,14.24,61
2024-02-16 05:40:33,452,0,20.61,72.62,15.53,19.49,14.18,61
2024-02-16 05:41:05,452,0.0639,20.64,72.51,15.53,19.47,14.18,61
2024-02-16 05:41:37,452,0,20.67,72.4,15.53,19.47,14.18,61
2024-02-16 05:42:10,452,0,20.7,72.27,15.53,19.47,14.18,61
2024-02-16 05:42:42,451,0.1062,20.72,72.19,15.54,19.47,14.18,61
2024-02-16 05:43:15,449,0,20.75,72.11,15.55,19.44,14.18,61
2024-02-16 05:43:47,450,0,20.77,72.0,15.55,19.44,14.18,61
2024-02-16 05:44:19,450,0.1775,20.8,71.82,15.54,19.44,14.18,61
2024-02-16 05:44:52,450,0,20.83,71.69,15.53,19.44,14.24,61
2024-02-16 05:45:24,449,0,20.86,71.6,15.54,19.44,14.18,61
2024-02-16 05:45:56,449,0,20.88,71.49,15.54,19.44,14.18,61
2024-02-16 05:46:29,449,0.0915,20.9,71.47,15.56,19.44,14.24,61
2024-02-16 05:47:01,449,0.0568,20.91,71.38,15.55,19.47,14.18,61
2024-02-16 05:47:33,448,0,20.94,71.33,15.56,19.44,14.18,61
2024-02-16 05:48:06,448,0.0142,20.97,71.21,15.55,19.44,14.18,61
2024-02-16 05:48:38,448,0,20.98,71.12,15.55,19.44,14.18,61
2024-02-16 05:49:10,447,0,20.99,71.07,15.55,19.44,14.18,61
2024-02-16 05:49:43,447,0,21.01,70.98,15.55,19.47,14.24,61
2024-02-16 05:50:15,449,0,21.02,70.92,15.55,19.44,14.18,61
2024-02-16 05:50:48,448,0,21.04,70.9,15.56,19.44,14.18,61
2024-02-16 05:51:20,450,0,21.05,70.83,15.56,19.44,14.18,61
2024-02-16 05:51:52,449,0,21.06,70.82,15.57,19.44,14.18,61
2024-02-16 05:52:25,450,0.0469,21.07,70.74,15.56,19.44,14.18,61
2024-02-16 05:52:57,449,0.0908,21.08,70.65,15.55,19.47,14.18,61
2024-02-16 05:53:29,449,0,21.09,70.62,15.55,19.47,14.18,61
2024-02-16 05:54:02,450,0,21.1,70.56,15.55,19.47,14.18,61
2024-02-16 05:54:34,449,0.0142,21.12,70.48,15.54,19.47,14.18,61
2024-02-16 05:55:06,450,0,21.12,70.42,15.53,19.47,14.18,61
2024-02-16 05:55:39,449,0,21.12,70.39,15.52,19.47,14.24,61
2024-02-16 05:56:11,449,0,21.13,70.36,15.53,19.47,14.18,61
2024-02-16 05:56:44,449,0,21.14,70.36,15.54,19.47,14.18,61
2024-02-16 05:57:16,449,0,21.15,70.34,15.54,19.49,14.18,61
2024-02-16 05:57:48,450,0,21.15,70.3,15.53,19.47,14.18,61
2024-02-16 05:58:21,449,0,21.16,70.28,15.54,19.47,14.18,61
2024-02-16 05:58:53,449,0,21.16,70.19,15.52,19.49,14.18,61
2024-02-16 05:59:25,449,0,21.17,70.13,15.52,19.49,14.18,61
2024-02-16 05:59:58,450,0,21.17,70.1,15.51,19.49,14.18,61
2024-02-16 06:00:30,449,0,21.18,70.08,15.52,19.49,14.18,61
2024-02-16 06:01:02,449,0,21.17,70.28,15.55,19.49,14.24,61
2024-02-16 06:01:35,450,0,21.15,70.54,15.59,19.49,14.18,61
2024-02-16 06:02:07,451,0,21.12,70.96,15.65,19.49,14.24,61
2024-02-16 06:02:40,451,0,21.07,71.62,15.75,19.52,14.18,61
2024-02-16 06:03:12,452,0,21.03,71.9,15.77,19.52,14.24,61
2024-02-16 06:03:44,454,0,20.98,72.22,15.79,19.52,14.18,61
2024-02-16 06:04:17,455,0,20.92,72.56,15.81,19.52,14.18,61
2024-02-16 06:04:49,456,0,20.88,72.86,15.84,19.52,14.24,61
2024-02-16 06:05:21,458,0.1796,20.83,73.67,15.96,19.52,14.14,61
2024-02-16 06:05:54,460,0,20.74,73.06,15.74,19.52,14.18,61
2024-02-16 06:06:26,460,0.0005,20.68,72.36,15.53,19.55,14.14,61
2024-02-16 06:06:58,459,0,20.61,72.19,15.43,19.52,14.14,61
2024-02-16 06:07:31,457,0.0096,20.57,72.19,15.4,19.52,14.14,61
2024-02-16 06:08:03,455,0.0,20.55,72.16,15.37,19.49,14.14,61
2024-02-16 06:08:35,455,0.006,20.54,72.16,15.35,19.49,14.14,61
2024-02-16 06:09:08,453,0.0013,20.53,72.1,15.33,19.49,14.14,61
2024-02-16 06:09:40,452,0.0202,20.54,72.07,15.33,19.47,14.18,61
2024-02-16 06:10:13,451,0.0897,20.54,72.04,15.33,19.47,14.14,61
2024-02-16 06:10:45,451,0.128,20.56,72.05,15.35,19.47,14.14,61
2024-02-16 06:11:17,450,0.1895,20.57,71.94,15.34,19.44,14.14,61
2024-02-16 06:11:50,450,0.1903,20.59,71.85,15.34,19.44,14.14,61
2024-02-16 06:12:22,449,0.1904,20.6,71.79,15.34,19.44,14.14,61
2024-02-16 06:12:54,449,0.1904,20.62,71.7,15.34,19.41,14.18,61
2024-02-16 06:13:27,449,0.1904,20.63,71.61,15.33,19.44,14.14,61
2024-02-16 06:13:59,450,0.1904,20.65,71.53,15.33,19.41,14.14,61
2024-02-16 06:14:31,449,0.1904,20.67,71.41,15.32,19.41,14.14,61
2024-02-16 06:15:04,449,0.1904,20.69,71.33,15.32,19.41,14.14,61
2024-02-16 06:15:36,449,0.1904,20.7,71.19,15.3,19.41,14.14,61
2024-02-16 06:16:09,448,0.2241,20.71,71.17,15.3,19.41,14.14,61
2024-02-16 06:16:41,448,0.3802,20.73,71.11,15.31,19.41,14.14,61
2024-02-16 06:17:13,447,0.3807,20.74,71.08,15.32,19.41,14.14,61
2024-02-16 06:17:46,446,0.3807,20.75,71.05,15.32,19.41,14.14,61
2024-02-16 06:18:18,446,0.3807,20.76,71.0,15.32,19.41,14.14,61
2024-02-16 06:18:50,446,0.4591,20.78,70.85,15.31,19.41,14.14,61
2024-02-16 06:19:23,447,0.5711,20.78,70.77,15.29,19.41,14.14,61
2024-02-16 06:19:55,447,0.5711,20.79,70.68,15.28,19.41,14.14,61
2024-02-16 06:20:27,446,0.7614,20.8,70.63,15.28,19.39,14.09,61
2024-02-16 06:21:00,448,0.7614,20.8,70.59,15.27,19.39,14.14,61
2024-02-16 06:21:32,447,0.9518,20.82,70.59,15.28,19.39,14.14,61
2024-02-16 06:22:04,446,0.9518,20.83,70.59,15.29,19.39,14.14,61
2024-02-16 06:22:37,447,1.1421,20.83,70.57,15.29,19.39,14.14,61
2024-02-16 06:23:09,447,1.1421,20.83,70.57,15.29,19.39,14.14,61
2024-02-16 06:23:42,448,1.3325,20.83,70.54,15.28,19.39,14.14,61
2024-02-16 06:24:14,448,1.3759,20.84,70.51,15.28,19.39,14.14,61
2024-02-16 06:24:46,447,1.5229,20.84,70.48,15.28,19.39,14.14,61
2024-02-16 06:25:19,447,1.5229,20.84,70.45,15.27,19.39,14.14,61
2024-02-16 06:25:51,448,1.5229,20.84,70.39,15.26,19.39,14.14,61
2024-02-16 06:26:23,448,1.5229,20.85,70.39,15.27,19.39,14.14,61
2024-02-16 06:26:56,447,1.7132,20.85,70.37,15.26,19.39,14.14,61
2024-02-16 06:27:28,448,1.9036,20.85,70.31,15.25,19.39,14.14,61
2024-02-16 06:28:00,449,2.0939,20.86,70.28,15.24,19.39,14.09,61
2024-02-16 06:28:33,449,2.2843,20.86,70.22,15.24,19.39,14.09,61
2024-02-16 06:29:05,449,2.4747,20.86,70.13,15.22,19.36,14.14,61
2024-02-16 06:29:37,448,2.665,20.86,70.08,15.21,19.36,14.09,61
2024-02-16 06:30:10,448,2.8554,20.86,70.05,15.2,19.39,14.14,61
2024-02-16 06:30:42,448,3.0457,20.84,70.25,15.24,19.36,14.14,61
2024-02-16 06:31:15,448,3.2361,20.82,70.54,15.27,19.39,14.14,61
2024-02-16 06:31:47,449,3.4391,20.78,70.88,15.31,19.39,14.14,61
2024-02-16 06:32:19,451,3.778,20.74,71.37,15.38,19.39,14.09,61
2024-02-16 06:32:52,451,3.9975,20.7,71.74,15.42,19.36,14.14,61
2024-02-16 06:33:24,452,4.1879,20.65,72.33,15.49,19.39,14.09,61
2024-02-16 06:33:56,453,4.4792,20.59,72.79,15.54,19.39,14.09,61
2024-02-16 06:34:29,455,4.759,20.54,73.25,15.59,19.39,14.14,61
2024-02-16 06:35:01,455,4.9493,20.47,73.68,15.62,19.39,14.09,61
2024-02-16 06:35:33,457,5.1987,20.39,73.1,15.41,19.39,14.09,61
2024-02-16 06:36:06,454,5.5204,20.31,72.52,15.22,19.39,14.09,61
2024-02-16 06:36:38,454,5.7108,20.21,72.35,15.09,19.39,14.09,61
2024-02-16 06:37:10,453,5.9082,20.2,72.35,15.08,19.36,14.09,61
2024-02-16 06:37:43,452,6.1168,20.19,72.37,15.07,19.36,14.09,61
2024-02-16 06:38:15,451,6.472,20.19,72.4,15.08,19.36,14.09,61
2024-02-16 06:38:48,450,6.6625,20.19,72.37,15.07,19.33,14.09,61
2024-02-16 06:39:20,449,7.0433,20.19,72.34,15.06,19.33,14.09,61
2024-02-16 06:39:52,449,7.2459,20.19,72.32,15.06,19.33,14.09,61
2024-02-16 06:40:25,449,7.7929,20.19,72.26,15.05,19.3,14.09,62
2024-02-16 06:40:57,447,8.185,20.2,72.21,15.05,19.3,14.09,62
2024-02-16 06:41:29,447,8.5661,20.2,72.15,15.03,19.3,14.09,62
2024-02-16 06:42:02,448,9.0195,20.2,72.07,15.01,19.28,14.09,62
2024-02-16 06:42:34,448,9.5179,20.25,72.01,15.04,19.28,14.09,62
2024-02-16 06:43:06,448,10.0705,20.28,71.92,15.06,19.28,14.09,62
2024-02-16 06:43:39,448,10.4817,20.3,71.83,15.06,19.28,14.09,62
2024-02-16 06:44:11,447,11.0408,20.33,71.78,15.08,19.25,14.09,62
2024-02-16 06:44:44,449,11.4215,20.35,71.66,15.07,19.25,14.09,62
2024-02-16 06:45:16,448,11.6119,20.38,71.61,15.08,19.25,14.09,62
2024-02-16 06:45:48,448,11.9925,20.41,71.55,15.1,19.25,14.09,62
2024-02-16 06:46:21,448,12.3733,20.43,71.46,15.1,19.25,14.09,62
2024-02-16 06:46:53,448,12.9433,20.45,71.35,15.1,19.25,14.09,62
2024-02-16 06:47:25,448,13.5154,20.47,71.29,15.1,19.22,14.09,62
2024-02-16 06:47:58,448,14.1295,20.49,71.2,15.11,19.25,14.09,62
2024-02-16 06:48:30,447,14.8479,20.53,71.12,15.12,19.22,14.09,62
2024-02-16 06:49:02,446,15.4052,20.55,71.1,15.13,19.25,14.09,62
2024-02-16 06:49:35,445,15.8608,20.57,71.04,15.14,19.22,14.09,62
2024-02-16 06:50:07,446,16.2795,20.58,70.99,15.14,19.22,14.09,62
2024-02-16 06:50:39,447,16.3708,20.6,70.9,15.14,19.25,14.09,62
2024-02-16 06:51:12,447,16.5612,20.62,70.84,15.15,19.22,14.09,62
2024-02-16 06:51:44,447,16.5612,20.63,70.79,15.15,19.22,14.09,62
2024-02-16 06:52:17,447,16.7516,20.64,70.75,15.15,19.25,14.09,62
2024-02-16 06:52:49,446,16.9419,20.67,70.7,15.16,19.25,14.09,62
2024-02-16 06:53:21,446,17.1323,20.68,70.64,15.16,19.25,14.09,62
2024-02-16 06:53:54,446,17.513,20.7,70.62,15.17,19.25,14.09,62
2024-02-16 06:54:26,446,18.0823,20.7,70.56,15.16,19.25,14.09,62
2024-02-16 06:54:58,447,18.6551,20.72,70.53,15.17,19.25,14.09,62
2024-02-16 06:55:31,447,19.4165,20.74,70.54,15.2,19.25,14.09,62
2024-02-16 06:56:03,447,20.0736,20.75,70.51,15.2,19.25,14.09,62
2024-02-16 06:56:35,447,20.7491,20.76,70.48,15.2,19.25,14.09,62
2024-02-16 06:57:08,447,21.3273,20.78,70.39,15.21,19.28,14.09,62
2024-02-16 06:57:40,447,21.8912,20.79,70.34,15.2,19.28,14.09,61
2024-02-16 06:58:12,447,22.3897,20.82,70.31,15.22,19.28,14.09,61
2024-02-16 06:58:45,448,22.8961,20.83,70.22,15.21,19.28,14.09,61
2024-02-16 06:59:17,449,23.2235,20.84,70.19,15.21,19.28,14.09,61
2024-02-16 06:59:50,448,23.4141,20.86,70.11,15.21,19.28,14.09,61
2024-02-16 07:00:22,448,23.6045,20.87,70.05,15.21,19.28,14.09,62
2024-02-16 07:00:54,447,24.1755,20.87,70.25,15.26,19.3,14.09,62
2024-02-16 07:01:27,448,24.588,20.86,70.65,15.33,19.28,14.09,62
2024-02-16 07:01:59,449,24.7466,20.84,71.08,15.41,19.3,14.09,62
2024-02-16 07:02:31,449,24.937,20.82,71.63,15.51,19.3,14.09,62
2024-02-16 07:03:04,451,25.5025,20.78,72.03,15.56,19.3,14.09,62
2024-02-16 07:03:36,452,25.8888,20.75,72.63,15.66,19.33,14.09,62
2024-02-16 07:04:08,451,26.6502,20.72,73.12,15.74,19.3,14.09,62
2024-02-16 07:04:41,452,27.221,20.69,73.25,15.73,19.33,14.09,62
2024-02-16 07:05:13,453,27.7801,20.65,73.77,15.81,19.33,14.09,62
2024-02-16 07:05:46,455,27.9969,20.58,72.97,15.57,19.33,14.09,62
2024-02-16 07:06:18,454,28.3634,20.54,72.12,15.35,19.33,14.09,62
2024-02-16 07:06:50,454,28.5538,20.48,71.86,15.24,19.33,14.09,62
2024-02-16 07:07:23,454,28.7441,20.46,71.75,15.19,19.33,14.09,62
2024-02-16 07:07:55,453,28.9345,20.45,71.7,15.17,19.33,14.09,62
2024-02-16 07:08:27,451,29.3152,20.46,71.58,15.16,19.33,14.09,61
2024-02-16 07:09:00,451,29.8108,20.46,71.52,15.14,19.3,14.09,61
2024-02-16 07:09:32,451,30.4574,20.49,71.41,15.14,19.3,14.09,61
2024-02-16 07:10:04,451,31.2188,20.53,71.35,15.17,19.3,14.09,60
2024-02-16 07:10:37,451,31.9779,20.55,71.28,15.17,19.3,14.09,60
2024-02-16 07:11:09,451,32.361,20.59,71.13,15.18,19.3,14.09,60
2024-02-16 07:11:42,451,32.729,20.62,71.04,15.19,19.3,14.09,60
2024-02-16 07:12:14,451,33.1208,20.67,70.96,15.22,19.3,14.09,60
2024-02-16 07:12:46,451,33.3127,20.7,70.79,15.21,19.3,14.09,61
2024-02-16 07:13:19,451,33.6935,20.74,70.68,15.23,19.33,14.09,61
2024-02-16 07:13:51,451,34.2645,20.78,70.54,15.24,19.3,14.09,60
2024-02-16 07:14:23,451,34.6453,20.83,70.39,15.25,19.33,14.09,61
2024-02-16 07:14:56,450,35.7868,20.87,70.22,15.25,19.33,14.09,61
2024-02-16 07:15:28,451,37.1815,20.91,70.09,15.26,19.3,14.09,61
2024-02-16 07:16:00,451,39.0225,20.95,69.95,15.27,19.33,14.09,61
2024-02-16 07:16:33,451,40.5582,20.99,69.8,15.27,19.33,14.09,60
2024-02-16 07:17:05,450,41.6875,21.03,69.64,15.27,19.33,14.09,60
2024-02-16 07:17:38,451,42.6403,21.07,69.53,15.29,19.33,14.09,60
2024-02-16 07:18:10,451,43.572,21.12,69.39,15.3,19.36,14.09,60
2024-02-16 07:18:42,451,43.9308,21.16,69.24,15.31,19.36,14.09,61
2024-02-16 07:19:15,450,43.5929,21.19,69.15,15.32,19.39,14.09,60
2024-02-16 07:19:47,450,43.021,21.23,69.04,15.33,19.39,14.09,61
2024-02-16 07:20:19,449,42.3923,21.25,68.97,15.34,19.39,14.09,61
2024-02-16 07:20:52,449,42.2715,21.29,68.85,15.34,19.39,14.09,61
2024-02-16 07:21:24,450,42.5163,21.32,68.68,15.34,19.41,14.09,61
2024-02-16 07:21:56,450,43.5185,21.35,68.53,15.33,19.41,14.09,61
2024-02-16 07:22:29,449,45.095,21.37,68.42,15.33,19.41,14.09,61
2024-02-16 07:23:01,450,46.6377,21.41,68.37,15.35,19.41,14.09,61
2024-02-16 07:23:33,450,47.5651,21.43,68.28,15.35,19.44,14.09,61
2024-02-16 07:24:06,450,47.9704,21.47,68.23,15.38,19.44,14.09,60
2024-02-16 07:24:38,452,47.9704,21.49,68.14,15.38,19.47,14.09,60
2024-02-16 07:25:11,451,47.5896,21.51,68.03,15.37,19.49,14.09,60
2024-02-16 07:25:43,452,47.78,21.56,67.94,15.39,19.49,14.09,60
2024-02-16 07:26:15,452,48.052,21.57,67.86,15.38,19.52,14.09,61
2024-02-16 07:26:48,453,48.3083,21.6,67.78,15.39,19.52,14.09,61
2024-02-16 07:27:20,453,48.7217,21.62,67.7,15.4,19.55,14.09,61
2024-02-16 07:27:52,453,49.6835,21.65,67.58,15.4,19.52,14.09,61
2024-02-16 07:28:25,453,51.0158,21.68,67.49,15.41,19.55,14.09,61
2024-02-16 07:28:57,453,52.1583,21.71,67.43,15.42,19.55,14.09,61
2024-02-16 07:29:29,454,53.9307,21.74,67.36,15.43,19.55,14.09,61
2024-02-16 07:30:02,455,56.0355,21.77,67.25,15.44,19.57,14.09,61
2024-02-16 07:30:34,455,57.8672,21.79,67.56,15.53,19.6,14.09,61
2024-02-16 07:31:06,456,59.588,21.8,68.31,15.71,19.6,14.09,61
2024-02-16 07:31:39,457,61.6584,21.81,68.89,15.85,19.63,14.09,61
2024-02-16 07:32:11,458,62.628,21.81,69.31,15.94,19.63,14.09,61
2024-02-16 07:32:44,459,63.3893,21.81,69.95,16.09,19.65,14.09,61
2024-02-16 07:33:16,459,64.0513,21.81,70.64,16.25,19.68,14.09,61
2024-02-16 07:33:48,461,64.1508,21.81,71.1,16.35,19.68,14.09,61
2024-02-16 07:34:21,463,63.1992,21.8,71.65,16.46,19.71,14.09,61
2024-02-16 07:34:53,463,62.6281,21.79,71.53,16.42,19.73,14.09,61
2024-02-16 07:35:25,463,62.3599,21.77,72.23,16.55,19.73,14.09,61
2024-02-16 07:35:58,462,63.1991,21.74,70.44,16.13,19.73,14.09,61
2024-02-16 07:36:30,462,63.7614,21.68,68.9,15.73,19.76,14.09,61
2024-02-16 07:37:02,460,64.0162,21.66,68.32,15.58,19.76,14.09,61
2024-02-16 07:37:35,460,63.7709,21.65,68.1,15.52,19.79,14.09,61
2024-02-16 07:38:07,460,62.7738,21.64,67.98,15.48,19.79,14.09,61
2024-02-16 07:38:40,461,61.6763,21.65,67.92,15.48,19.81,14.09,61
2024-02-16 07:39:12,461,60.5344,21.66,67.78,15.46,19.79,14.09,61
2024-02-16 07:39:44,460,59.9559,21.68,67.66,15.45,19.81,14.09,61
2024-02-16 07:40:17,459,59.5453,21.71,67.58,15.45,19.84,14.09,61
2024-02-16 07:40:49,458,59.4164,21.74,67.49,15.46,19.81,14.09,61
2024-02-16 07:41:21,457,60.4421,21.77,67.36,15.46,19.84,14.09,61
2024-02-16 07:41:54,456,61.2724,21.79,67.25,15.46,19.81,14.09,61
2024-02-16 07:42:26,456,62.6277,21.83,67.16,15.48,19.87,14.09,61
2024-02-16 07:42:58,456,64.1356,21.87,67.04,15.48,19.84,14.09,61
2024-02-16 07:43:31,457,65.6523,21.9,66.9,15.48,19.87,14.09,61
2024-02-16 07:44:03,457,67.0609,21.94,66.79,15.49,19.87,14.09,61
2024-02-16 07:44:35,456,67.5901,21.98,66.67,15.51,19.89,14.09,61
2024-02-16 07:45:08,456,67.5884,22.02,66.56,15.51,19.89,14.09,61
2024-02-16 07:45:40,455,66.4351,22.04,66.47,15.51,19.92,14.09,61
2024-02-16 07:46:13,455,64.7226,22.07,66.42,15.53,19.95,14.09,61
2024-02-16 07:46:45,455,63.985,22.1,66.31,15.53,19.95,14.09,61
2024-02-16 07:47:17,454,63.2655,22.13,66.22,15.54,19.95,14.09,61
2024-02-16 07:47:50,454,63.3894,22.17,66.05,15.53,19.97,14.09,61
2024-02-16 07:48:22,455,65.2536,22.19,65.97,15.53,19.97,14.09,61
2024-02-16 07:48:54,455,68.0183,22.22,65.88,15.54,19.97,14.09,61
2024-02-16 07:49:27,456,70.7888,22.24,65.76,15.54,20.0,14.09,61
2024-02-16 07:49:59,455,71.9555,22.26,65.77,15.56,20.0,14.09,61
2024-02-16 07:50:31,456,71.9586,22.28,65.68,15.56,20.0,14.09,61
2024-02-16 07:51:04,456,69.9105,22.32,65.63,15.58,20.03,14.09,61
2024-02-16 07:51:36,455,67.5927,22.35,65.51,15.58,20.05,14.09,61
2024-02-16 07:52:09,454,66.254,22.37,65.43,15.58,20.05,14.09,61
2024-02-16 07:52:41,459,65.6629,22.39,65.37,15.59,20.05,14.09,61
2024-02-16 07:53:13,459,64.5316,22.42,65.35,15.61,20.08,14.09,61
2024-02-16 07:53:46,458,64.3428,22.45,65.29,15.62,20.08,14.09,61
2024-02-16 07:54:18,458,65.2917,22.48,65.14,15.61,20.11,14.09,60
2024-02-16 07:54:50,458,67.3807,22.5,65.02,15.61,20.11,14.09,60
2024-02-16 07:55:23,458,69.5643,22.53,64.94,15.62,20.13,14.09,60
2024-02-16 07:55:55,457,71.8628,22.55,64.86,15.62,20.16,14.09,60
2024-02-16 07:56:27,457,73.4632,22.58,64.71,15.61,20.16,14.09,60
2024-02-16 07:57:00,457,74.6206,22.61,64.61,15.61,20.19,14.09,60
2024-02-16 07:57:32,456,75.37,22.64,64.43,15.59,20.19,14.09,60
2024-02-16 07:58:05,456,75.7638,22.66,64.28,15.58,20.21,14.09,60
2024-02-16 07:58:37,457,76.3392,22.68,64.17,15.57,20.21,14.09,60
2024-02-16 07:59:09,456,77.0999,22.7,64.11,15.58,20.24,14.09,60
2024-02-16 07:59:42,456,78.8921,22.72,64.03,15.58,20.26,14.09,60
2024-02-16 08:00:14,455,81.4296,22.75,63.94,15.58,20.26,14.09,60
2024-02-16 08:00:46,455,84.766,22.77,64.44,15.72,20.26,14.09,60
2024-02-16 08:01:19,454,87.5923,22.78,64.99,15.86,20.26,14.09,60
2024-02-16 08:01:51,454,90.8984,22.79,65.94,16.1,20.32,14.09,60
2024-02-16 08:02:23,454,93.6581,22.8,66.75,16.3,20.32,14.09,60
2024-02-16 08:02:56,454,96.8734,22.8,67.85,16.56,20.37,14.09,60
2024-02-16 08:03:28,453,101.1241,22.8,68.08,16.61,20.37,14.09,60
2024-02-16 08:04:00,453,105.6285,22.8,68.48,16.71,20.4,14.09,60
2024-02-16 08:04:33,452,108.9636,22.8,69.15,16.86,20.4,14.09,60
2024-02-16 08:05:05,453,111.2198,22.81,69.93,17.04,20.42,14.09,60
2024-02-16 08:05:37,454,111.8651,22.76,67.25,16.38,20.42,14.09,60
2024-02-16 08:06:10,454,109.7806,22.71,65.56,15.94,20.45,14.09,60
2024-02-16 08:06:42,455,106.7152,22.67,64.92,15.74,20.48,14.09,60
2024-02-16 08:07:15,455,103.6004,22.63,64.63,15.63,20.48,14.09,60
2024-02-16 08:07:47,456,101.6779,22.62,64.49,15.59,20.48,14.09,60
2024-02-16 08:08:19,456,102.1388,22.6,64.46,15.56,20.5,14.09,60
2024-02-16 08:08:52,456,104.207,22.6,64.43,15.55,20.5,14.09,60
2024-02-16 08:09:24,455,109.7213,22.6,64.37,15.54,20.5,14.09,60
2024-02-16 08:09:56,455,116.9819,22.62,64.32,15.55,20.53,14.09,60
2024-02-16 08:10:29,455,123.4086,22.64,64.14,15.52,20.56,14.09,60
2024-02-16 08:11:01,455,128.281,22.67,64.03,15.53,20.56,14.09,60
2024-02-16 08:11:33,454,133.0623,22.71,63.85,15.52,20.58,14.09,60
2024-02-16 08:12:06,453,137.1471,22.76,63.8,15.55,20.58,14.09,60
2024-02-16 08:12:38,452,140.7848,22.8,63.66,15.56,20.58,14.09,60
2024-02-16 08:13:11,452,143.901,22.85,63.51,15.57,20.61,14.09,60
